id,text,label,class
1.1237338340534312e+18,"RT @Jallen_03: YOU DO NOT WANT TO MISS THIS! We are super excited to have BOTH of our amazing SROs, it will be worth getting up early for I…",NOT,non-hateful
1.1303001302283592e+18,That was ass.   #GameOfThronesFinale,HOF,hateful
1.1236438201078088e+18,RT @RealSolaKuti: Everybody is greeting workers today even the people that don't pay salary like Yahaya Bello.  Just stupid.,NOT,non-hateful
1.1268286054541312e+18,"Saw a woman wearing her 2015 High school leavers hoodie, mate get that off you fucking nostalgic manky bastard",HOF,hateful
1.1303124027367342e+18,@AFrenchFlirt Jolt did just that  “Don’t worry about my brother~ He’s just the clean up crew~”,NOT,non-hateful
1.1302400258434908e+18,do you know these emos at school that think they are cool and edgy? that's yoshiko for you.,NOT,non-hateful
1.123613335897948e+18,Before you put your hands on her fuck nigga let her go 🗣,HOF,hateful
1.1235685281608948e+18,"RT @CraftBeerCommie: this decision will go down in the annals of history. Not just as a mistake, but a hideous, racist, misogynistic and co…",HOF,hateful
1.1302177163490673e+18,Damn!,HOF,hateful
1.1268347249687631e+18,"@EoinHiggins_ @Delta Because we'reee Delta Airlines, and 🎶life is a fucking nightmare🎶",HOF,hateful
1.1267557042728756e+18,"Show us what you've got, damn it!",HOF,hateful
1.1236253693686496e+18,RT @SumanSh58123278: Italian looteri and her moron son along with the Bipolar mood disorder affected insane daughter could not able to stop…,HOF,hateful
1.1237402135855596e+18,"RT @TomW_93: https://t.co/upZcoWUr2w Honestly, if you're upset about some sweeties not having dead animals in them I think you might need t…",NOT,non-hateful
1.1237116294038528e+18,What a stupid idea.,HOF,hateful
1.1237747746463866e+18,"RT @ricetactician: Tell him you’re sorry, everyone. https://t.co/wkjKeLpBYt",NOT,non-hateful
1.1269170507297871e+18,RT @realTanyaTay: I was born under the Soviet Union. When I immigrated to America I wanted to be in the land of the free. I never thought t…,NOT,non-hateful
1.126849086248956e+18,"@Chamber45 Moneys always an object, just a case of investing properly rather than wasting it on sumfin il need to r… https://t.co/tN7CO8KTeV",NOT,non-hateful
1.1237801601368515e+18,RT @Snowden: Big: Venezuela's opposition leader just launched a coup. Reports coming in  that the government is now blocking access to soci…,NOT,non-hateful
1.1268416287805725e+18,@valarrrrrrry @justmwihaki The Office 😭,NOT,non-hateful
1.1235497208891677e+18,I’m on to @JaredLeto because his look like was working at Dunks this morning when I got my iced coffee...I think he’s up to something.,NOT,non-hateful
1.1301797327363032e+18,RT @HabibahHaroon: Lionel Messi (602) has officially overtaken Cristiano Ronaldo (601) for the total number of club goals scored! Note: Leo…,NOT,non-hateful
1.1236466261096408e+18,@LilShishia @michael_house9 I really hope you're not talking about the daughter. The father isn't dead.,NOT,non-hateful
1.1237498772912864e+18,@RandPaul You're still a Traitor Rand Paul.  You need to Support Everything President Trump is trying to do!  Don't be a Snake!,HOF,hateful
1.1301901471972556e+18,Sick and tired of doing my hair,NOT,non-hateful
1.1236873653845277e+18,in my case a baby is a significant other bc that shit slaps,HOF,hateful
1.1301371311737652e+18,Ain’t nobody clicking that shit,HOF,hateful
1.1267686562584412e+18,"RT @trashprincessx: With everything going on, I haven’t been able to get my mom and grandma anything for Mother’s Day 😭 I want to get them…",NOT,non-hateful
1.1269760688024984e+18,RT @JamesArthur23: Haha you’re cooler than me https://t.co/2emkVVtTbg,NOT,non-hateful
1.12675909744384e+18,@shesdeadsoosan Good bloke how come he ended up with an idiot like you 😂😂😂,HOF,hateful
1.13021689425716e+18,RT @kekeslime: i think my weirdest pet peeve is when people tell me shit i already know or tell me to do things i was already going to do 😂,HOF,hateful
1.1237565252338115e+18,"You always need your day to go to shit to get humbled, boi did my ass get humbled today.",HOF,hateful
1.1236285444441006e+18,"RT @ilhmynhzri: Ah shit, here we go again. https://t.co/13m6sZkETs",HOF,hateful
1.1269304389860064e+18,😦 i would die to have this,NOT,non-hateful
1.126837363164889e+18,RT @loonaonethird: bruh shut the fuck up aint u supposed to be straight in this drama https://t.co/in2JAeb5Vr,HOF,hateful
1.1302052928248668e+18,2 people followed me // automatically checked by https://t.co/SnIuQKW39N,NOT,non-hateful
1.1237178663339212e+18,RT @huangsichengs: A FUCKING TESLA ARE U KIDDING ME https://t.co/hcyEUNtmHX,HOF,hateful
1.1269210395506606e+18,@owillis Oh shit that's actual Been Shapiro.,HOF,hateful
1.123599171745923e+18,RT @parkimins: i cant wait until jungkook rebels and gets tattoos and piercings and shaves his hair and does whatever the fuck HE wants wit…,HOF,hateful
1.1237026074727464e+18,Can't get no jobs 'cause I got too much felonies,NOT,non-hateful
1.1270846173856644e+18,RT @HQPornHQ: ⭐ Meet &amp; Fuck Sexy Babes In Your Neighborhood! ⭐  ⭐ Free Signup With Email &gt; https://t.co/hMj7sJRSvT ♨ https://t.co/7y6sLAe6Ez,HOF,hateful
1.1301760710752132e+18,"@massssmish Yuck !!  I think.....that means you had a VERY Long Day, Mas !! I hope.....you will get a LOT of Rest today !!",NOT,non-hateful
1.12690718574789e+18,Had an amazing mental health awareness expo at my job today,NOT,non-hateful
1.1237243213719512e+18,"RT @icap33: On Yom Hashoah my kids have lit a #YellowCandle for two children, their age, who were murdered in the Holocaust.  Yael's was fo…",NOT,non-hateful
1.1269205739535278e+18,RT @MissAlexxxia: You're going to call Me Daddy. 💋 https://t.co/WBVFaPLdPZ,NOT,non-hateful
1.1236347520310232e+18,@MarkJSaltzman @ErnstRoets Mark for president,NOT,non-hateful
1.1268525507314892e+18,@sabet_af You’re getting a job as kitchen staff?,NOT,non-hateful
1.123518116812796e+18,"RT @InterserveLE: Whether you're based in #Bamburgh or #Blyth, you could join @BTEarlyCareers in #Newcastle now! This is your chance to kic…",NOT,non-hateful
1.1301422775763313e+18,tell me about your worst breakup.,NOT,non-hateful
1.1301910699273994e+18,"WHO THE FUCK IS GOING TO BETTER ADVOCATE AND STAND UP FOR US. Like honestly, why are so many political figures bein… https://t.co/yjTkx9JJMZ",HOF,hateful
1.1301414387407708e+18,RT @FedPorn: Priest so good. During his sermon he tied brand names and slogans into preachings.   America runs on Dunkin - Coffee You’re in…,NOT,non-hateful
1.12692686541389e+18,My expectations from FFVIIR(Some of these may never happen):  -Massive explorable Midgar with side quests -Ultima W… https://t.co/YqSnYKjxVC,NOT,non-hateful
1.126958700193882e+18,"I don’t see how people have sex with multiple partners. If I know you’re fucking somebody else, I’m no longer turned on tbh.",HOF,hateful
1.1237023935757556e+18,RT @Craytonex: GOD FUCK.   I JUST APPLIED TO A JOB AN ACCIDENTALLY UPLOADED THIS INSTEAD OF MY RESUME. https://t.co/DD0VOnsGIA,HOF,hateful
1.1268676418456536e+18,RT @ParceroPorno: Hot Ass https://t.co/w8rVi8J1yG,HOF,hateful
1.1268328542756943e+18,RT @LATiffani1: .@Aoc needs her ass kicked out of Congress for blatant stupidity.   Moron. Nincompoop. Dingbat. Dip shit. Idiot. Dunce. Din…,HOF,hateful
1.123547187546329e+18,@realDonaldTrump @LouDobbs I concur wholeheartedly Mr President..,NOT,non-hateful
1.123493538208129e+18,RT @schaheid: She's basically dismissing #Pakistan's valid concerns (Confirmed by Chuck Hegal) as lies. This is going to reflect very negat…,NOT,non-hateful
1.1237301095366574e+18,WHO IS THIS BITCH?? HOW DARE SHE TOUCH HOSEOK?? https://t.co/P3RD61KL7O,HOF,hateful
1.1235383878797597e+18,RT @amstilla_virgin: Don’t just fuck her. Pls Love her in the bottom of 💓!!💦 https://t.co/zuPbSR1n4G,HOF,hateful
1.1299991343818831e+18,RT @emrazz: What the fuck is a consensual rape https://t.co/oL9WMCl8Nw,HOF,hateful
1.1236840518760448e+18,Y'all be hiding from the camera like people ain't gone try to see you in person eventually anyway,NOT,non-hateful
1.1301797536784424e+18,"RT @Steve_R_Walker: *record scratches*   Yeah, that's me ... You're probably wondering why I'm about to drop kick Arnold Schwarzenegger.  I…",NOT,non-hateful
1.1236926669512252e+18,THINKING ABT THOSE ANNOYING ASS MIDDLE SCHOOLERS IN THE LIBRARY WHO SAID DETECTIVE PIKACHU LOOKS STUPID AND UGLY...… https://t.co/3fYwIne2uv,NOT,non-hateful
1.1268151962893476e+18,RT @RyanAFournier: Stop blaming the NRA for school shootings.   Stop blaming Republicans for school shootings.  Stop blaming law abiding ci…,NOT,non-hateful
1.1235797479115776e+18,i just want to wrap a bean up in a big fat hug and hold her close to me,NOT,non-hateful
1.1237870388206346e+18,Damn :(,HOF,hateful
1.13016809770326e+18,"No shade, no tea about David Beckham. He’s a very beautiful man. And I hear tell that he’s very good at whichever s… https://t.co/pDYn77zurO",HOF,hateful
1.1235738255752396e+18,One of them understood the basic rule of cat life: zero chance you’re going to get this hummingbird.   They don’t l… https://t.co/hWh1kosnGr,NOT,non-hateful
1.130251354671321e+18,"RT @peachy_witchy: People have asked if I was a Witch.  The answer is, No.  If I were, I would do a spell for all Liberals to vote TRUMP!!…",NOT,non-hateful
1.1301571589962916e+18,RT @tryna_be_famous: Bryson Tiller look like if Big Sean and Chris Paul did the fusion dance https://t.co/VQy8vW2OgB,NOT,non-hateful
1.1269211653630156e+18,"Click the link in our bio to see currently open Sales / Business Development jobs like ""Rep, Business Development""… https://t.co/DCACsXYtKT",NOT,non-hateful
1.1301728372794819e+18,"RT @mlota_azola: Forget about big boobs, big ass &amp; sexy body, your kids deserve a mom who can stand up and speak intelligently in a meeting.",HOF,hateful
1.1268135143734516e+18,"Bruh ; this lady just said “ I’m not going to Cleveland anymore this my last time , if somebody else die they just dead “ 😫😭 ... sick",NOT,non-hateful
1.1301847155652404e+18,RT @kekeslime: you know you’re an adult when you get excited to just go home lol,NOT,non-hateful
1.1303087033732056e+18,I hate when Artists drop 2 minute ass songs ESPECIALLY when them mfers hard. Like come on bitch I know you got more in you.,HOF,hateful
1.1237151190605864e+18,Guys who say there dom because they like to fuck rough and gayy guys a bitch make me laugh,HOF,hateful
1.130313099003646e+18,@DystopianDuo [She's been determinedly not looking at the array of tools but at that her eyes flick over to them fo… https://t.co/4nKEB4wzc9,HOF,hateful
1.1269137414491544e+18,Get up and get into gear. What you do now determines your future. Strive for greatness and live in peace. -self 😌… https://t.co/TTew6zdRe1,NOT,non-hateful
1.1301351137302732e+18,RT @LazyHooves: I woke up in a cold sweat this morning furiously shaking with pure artistic power to fucking draw you this cryptic ass sea…,HOF,hateful
1.123773138884604e+18,RT @dontatme30: Probably like shit https://t.co/Zh1MTu0AyW,HOF,hateful
1.126818371360764e+18,"as someone from georgia, i’m fucking disgusted and have already called the governers office like 6 times",HOF,hateful
1.1237560051401276e+18,@ewarren Suppress the report? IT'S FUCKING OUT!!!,HOF,hateful
1.1237078964858264e+18,"RT @howardfineman: The Beltway take on #Barr is that he’s a good man corrupted by proximity to @realDonaldTrump. Actually, he’s always been…",HOF,hateful
1.1236484212467096e+18,ZindagiAzabHai your dad hired me to compensate for the dehaan he couldn't hi you're pretty,NOT,non-hateful
1.1267722423926088e+18,@Djjezy_ Dawg I can’t make this shit up,HOF,hateful
1.1268872753910088e+18,.this month of May is damn slow. Jesus! I just wanna come home ya'll. Like wtf! 😭😭,HOF,hateful
1.1270524009200762e+18,LETS FUCKIN GO U BUM ASS NIGGAS,HOF,hateful
1.123756684646785e+18,RT @tonyposnanski: Go fuck yourself Sen. Cruz.,HOF,hateful
1.130319998617084e+18,RT @_0Gartist: Fuck it add the crack https://t.co/KKPQCsZb3u,HOF,hateful
1.1238114999680285e+18,Shit #IfICanHaveYou you know I love you Shawn ? https://t.co/SC1Hrzz3My,HOF,hateful
1.1270431567034164e+18,RT @ProudResister: I never thought I would see a president obstruct justice on a daily basis.  I never thought I would see a war on women b…,NOT,non-hateful
1.1235313204943668e+18,"RT @therealdaddymo1: Tonto Dikeh suppose answer query too. How person go tell you say Obasanjo na their papa and all these days, una never…",NOT,non-hateful
1.126943395178582e+18,"RT @luvsqars: if you reading this, i hope you find peace of mind and everything you're looking for",NOT,non-hateful
1.1268780395168808e+18,RT @egirlmel: anyways now that i fucked my GPA up time to treat myself cus ain’t shit i can do about it now 😌💅,HOF,hateful
1.1236795136223396e+18,"RT @clothes_mindedx: I’d be perfectly fine if I never heard the words “toxic, vibe and misunderstood” ever again..",NOT,non-hateful
1.1302181231881012e+18,RT @bethanylynne25_: I really hate ignorant ass people,HOF,hateful
1.130290034538455e+18,RT @targarcyn: this is so fucking corny how did anyone think this was good #gameofthrones,HOF,hateful
1.1301691966360372e+18,RT @PrettyASSangel: OMM I woulda swanged his little ass https://t.co/uWU3cml2PN,HOF,hateful
1.1301435274957742e+18,"I got stalled on hard than a mf yesterday, forgot what that shit felt like 😂",HOF,hateful
1.123591580030468e+18,"Cant believe people are taking in this bullshit.  No, there wont be a General Election and, No, the Torys wont chan… https://t.co/dY1BpBTeNI",HOF,hateful
1.1302499411699712e+18,“She’s white she don’t know” LMFAO I can’t breathe @beautifullyher_,HOF,hateful
1.1302439559190813e+18,@realDonaldTrump @electricalmama Damn right 🇺🇸🇺🇸🇺🇸,HOF,hateful
1.1300862249229066e+18,RT @my3monkees: 🔥HEY MICHIGAN.... Primary and vote this guy OUT. A Republican calling Trump’s impeachment???    Hell NO.  https://t.co/mRM4…,HOF,hateful
1.1303405423178831e+18,"RT @_nrzalnh: if you getting me as ur partner , you don have to worry really. bcs most of the time its either entertaining ur ass or just s…",NOT,non-hateful
1.1269205529821716e+18,@EASPORTSFIFA you guys SERIOUSLY know how to fuck over people! I’ve been on the phone/emails to EA tech support aft… https://t.co/SZr4cHPyMA,HOF,hateful
1.1237569069196616e+18,Joonie’s “ooohh🥺” is the cutest thing i ever heard I mean look at his face I can’t help but UWU,NOT,non-hateful
1.1270378425076736e+18,RT @KiddGabbana: Tune so slept on with this rap shit,HOF,hateful
1.1270136791348388e+18,RT @KylieJenner: KYLIE F*CKING SKIN! wow.  skincare and makeup go hand in hand and Kylie Skin was something i dreamt up soon after Kylie Co…,HOF,hateful
1.1268862603820276e+18,i saw two black vultures eating a dead possum and it was AWESOME  my dad was like what the fuck danny,HOF,hateful
1.130294488859996e+18,"RT @ShefVaidya: In Modi 2.0, I do hope the two ministries that are crucial in building the narrative, @MinOfCultureGoI and @HRDMinistry go…",NOT,non-hateful
1.12697632045235e+18,"RT @RoKhanna: Even though more jobs are being added and the unemployment rate is going down, rural America and communities of color continu…",NOT,non-hateful
1.1237718218521027e+18,RT @TheLifeOfLane: You’re just plain ol silly if you don’t have tattoos,NOT,non-hateful
1.1300316863837428e+18,RT @JugglinJosh: 8 year old me planning to run away after a butt whooping https://t.co/DxG72mmmyM,HOF,hateful
1.1270473929462088e+18,never pressed better know it 🤗,NOT,non-hateful
1.1268562207767796e+18,#DearMeTenYearsAgo: Go Fuck Yourself,HOF,hateful
1.123681895999574e+18,"@Ilhan Aww, you poor thing!  He's attacking you b/c of your incredibly stupid views, racist statements, and general… https://t.co/XcwMynBG63",HOF,hateful
