guid,source,date,title,comment,OFF,TGT,GRP,OFF_span,TGT_span,annotator_id,offensiveness,off_start_idx,off_end_idx,target,target_group,tgt_start_idx,tgt_end_idx,label
kold-v1_03882,naver_news,2021-02-21,"“퀴어 축제, 도시 외곽서 열린다”는 안철수 발언은 틀렸다",맘대로 종용히 살지 ... 왜 혐오감 갖게 하면서 인정받을려고하지? 동물도 순리를 역으로 하지 않는다 ..,True,group,sexual_orientation-homosexual & gender-queer,맘대로 종용히 살지 ... 왜 혐오감 갖게 하면서 인정받을려고하지? 동물도 순리를 역으로 하지 않는다 ..,,232184,True,[0],[58],[['group']],[['집단-성적 지향-그 외']],[],[],hateful
kold-v1_09520,naver_news,2021-05-30,"역대 '차별금지법' 발의 국회의원들, 한자리 모인다",동성애 독재법인 차별금지법은 국민과 나라를 망치는 악법중의 악법이니다!!!!여기에 앞장서는 의원들 다시는 뺏지를 달지 못하게 해야합니다!!명단들을 주의깊게 보시고 꼭 낙선운동 해야합니다!!,True,group,gender-LGBTQ+,국민과 나라를 망치는 악법중의 악법이니다!!!!여기에 앞장서는 의원들 다시는 뺏지를 달지 못하게 해야합니다!!명단들을 주의깊게 보시고 꼭 낙선운동 해야합니다!!,,216484,True,[42],[104],[['group']],[['집단-성적 지향-동성애자']],[],[],hateful
kold-v1_18044,youtube,2022-02-09,"주한중국대사관 ""한복은 한반도의 것이자 조선족의 것"" / JTBC 아침&",다음에는 조선옷 입고  개고기 보신탕 먹겠다 너희들이 또 할말 있겠나?,True,group,race-korean_chinese,개고기 보신탕 먹겠다,,190448,True,[13],[23],[['group']],"[['집단-민족, 인종, 국가-조선족']]",[],[],hateful
kold-v1_25247,naver_news,2021-07-20,"하태경 ""여가부 폐지하고 여자도 군대가야 젠더갈등 해소""",돈부터 똑같이 주고나 말해라,True,group,gender-LGBTQ+,돈부터 똑같이 주고나 말해라,,25111,True,[0],[14],[['individual']],[['개인']],[],[],hateful
kold-v1_12848,youtube,2021-08-17,"""중국 동포도 한국에 한 달만 살면 선거권 준다?"" / SBS / 사실은",엣 한나라 당이였던 놈들이 투표권을 줬는데 이제는 현 민주당이 중국인들에게 한국 영주권도 현실이 될 것 같아 걱정이에요 이 뉴스가 1년전꺼인데 현재도 이문제가 나오고 있는거 보면 뒷공작으로 진행하고 있었다는게 아닐까라는 추측...,True,group,politics-progressive,뒷공작으로 진행하고 있었다는게 아닐까라는 추측...,,189345,True,[100],[127],[['group']],"[['집단-민족, 인종, 국가-중국인']]",[35],[38],hateful
kold-v1_00223,naver_news,2020-10-14,"""개신교인 '차별금지법' 찬성 42% vs 반대 38%""",조사 제대로 해라 너무 티나잔아 ㅋ국민 대부분이 반대한다,True,group,religion-christian,조사 제대로 해라 너무 티나잔아 ㅋ국민 대부분이 반대한다,,176241,True,[0],[30],[['group']],[['집단-종교-기독교']],[],[],hateful
kold-v1_39055,naver_news,2021-06-16,차별금지법 '제대로' 탄력받았다... 박용진·박주민 등 24명 공동발의,쓰레기 민주당,True,group,politics-progressive,쓰레기,민주당,148237,True,[0],[2],[['group']],[['집단-정치-진보']],[4],[6],hateful
kold-v1_03700,youtube,2022-01-07,"""사실혼 인정 안 된다""는 법원 동성 부부는 이렇게 답했다 (현장영상) / SBS","안된다잖아,, 안되는 건 때 좀 쓰지마라",True,group,gender-LGBTQ+, 좀 쓰지마라,,236034,True,[],[],[['group']],[['집단-성적 지향-동성애자']],[],[],hateful
kold-v1_01217,youtube,2022-02-16,"윤 공약 자료에 '오또케' ""여성혐오 선동하나"" (2022.02.16/뉴스투데이/MBC)",기본이 안된 넘들,True,group,politics-conservative,기본이 안된 넘들,,104903,True,[0],[8],[['group']],[['집단-정치-그 외']],[],[],hateful
kold-v1_15005,youtube,2021-07-22,조선족에게 사기당한 장무환 육군상병 2편,조선족들 스스로 중국인이랬다가 불리해지면 동포라고 말바꾼다고 하던데 걔들은 그냥 중국인임.,True,group,race-korean_chinese,스스로 중국인이랬다가 불리해지면 동포라고 말바꾼다고 하던데 걔들은 그냥 중국인임.,조선족들,191410,True,[5],[49],[['group']],"[['집단-민족, 인종, 국가-조선족']]",[0],[3],hateful
kold-v1_00863,naver_news,2021-03-27,[젠더살롱] 흙수저 남성도 불쌍하다고? 여성에겐 흙수저조차 주지 않았다,결혼도 안하고 애도 안 낳는 페미들은 성평등을 위해 군대나 가라.,True,group,others-feminist,결혼도 안하고 애도 안 낳는 페미들은 ,페미들,172287,True,"[32, 0]","[31, 20]",[['group']],[['집단-성 정체성-페미니스트']],[16],[17],hateful
kold-v1_36088,naver_news,2021-01-25,“젠더” 내세웠던 정의당 대표의 ‘최악의 퇴장’…정의·민주·국힘 모두 “패닉”[정치쫌!],원조들이 지네가 제일낫단다하네!지나가는 멍멍이가 파안대소하네!!,True,group,politics-progressive,지나가는 멍멍이가 파안대소하네!!,,25111,True,[17],[34],[['group']],[['집단-정치-진보']],[],[],hateful
kold-v1_00072,naver_news,2021-08-23,"""도와줄 수 없어 답답하다""…주한 아프간인들의 눈물",엠비씨가 거두세요각자집에 1인씩,True,group,others-others,엠비씨가 거두세요각자집에 1인씩,,214662,True,[0],[16],[['group']],"[['집단-민족, 인종, 국가-그 외']]",[],[],hateful
kold-v1_11406,youtube,2021-05-26,제주퀴어문화축제 10월28일 예고  퀴어옵써~,에이즈 치료비는 니들이 내라,True,group,gender-LGBTQ+,에이즈 치료비는 니들이 내라,,95813,True,[0],[14],[['group']],[['집단-성 정체성-젠더퀴어']],[],[],hateful
kold-v1_21315,youtube,2021-07-22,"역사기행 - 죽기 위해 찾는 도시, 인도 바라나시 (2006.11.26 방송)",저여자는  저기에왜갔대   집단성폭행나라인데  어쩔라구,True,group,race-indian,집단성폭행나라인데,,237241,True,[15],[21],[['group']],"[['집단-민족, 인종, 국가-인도인']]",[],[],hateful
kold-v1_35284,youtube,2021-08-17,익사 사고에 성폭행까지 1만명 모여 광란의 댄스파티/ 연합뉴스 (Yonhapnews),"이런 걸 꼭 보도해야만 하는 건희?년합아? 이런 걸 보고,우리의 젊은이들도 따라하라는 건희?년합아? 이런 걸 보도하지 않으면,회사망하는 건희?년합아?",True,group,others-others,"이런 걸 꼭 보도해야만 하는 건희?년합아?, 이런 걸 보고,우리의 젊은이들도 따라하라는 건희?년합아?, 이런 걸 보도하지 않으면,회사망하는 건희?년합아?",,233283,True,"[16, 76, 48]","[22, 82, 54]",[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_29105,naver_news,2021-01-14,이루다로 촉발된 젠더 논쟁... 개인정보 유출이란 본질 외면,남자는 성범죄를 안당한다는 마인드 훌륭하네 ㅋㅋㅋ,True,group,gender-female,남자는 성범죄를 안당한다는 마인드 훌륭하네 ㅋㅋㅋ,,146079,True,[4],[26],[['group']],[['집단-성 정체성-여성']],[],[],hateful
kold-v1_27065,youtube,2021-07-22,교사 참수 테러 후폭풍...유럽-이슬람 '문명충돌' 우려 / YTN,이슬람을 직접적으로 공격해서 말한 것도 아니고 자유의 의미를 가르치기만 했는데 참수시킨 종교는 사이비 아니냐 신이 사람 죽이라고 하래?,True,group,religion-islam,참수시킨 종교는 사이비 아니냐 신이 사람 죽이라고 하래?,이슬람,174533,True,[64],[63],[['group']],[['집단-종교-이슬람교']],[0],[2],hateful
kold-v1_19280,naver_news,2021-09-06,"[20대 여자 현상] 강한 페미니즘 집단, 새 정치세력 되다",하루 하루가 레전드다! 페미니즘 정신병... 에혀..,True,group,others-feminist,페미니즘 정신병... 에혀..,,158504,True,[0],[28],[['group']],[['집단-성 정체성-페미니스트']],[],[],hateful
kold-v1_30130,naver_news,2021-08-22,"아프가니스탄 난민들 한국에 오나…송영길 ""韓협력 400여명 책임져야""",그러기만 해봐라 이것들 다 싹 조사하고 조사들어가야한다. 지금 있는 이슬람들도 처치곤란 관리안되는데 늬것들 테러한번 당해서 가족들 죽어봐야 정신차릴래,True,group,religion-islam,처치곤란 관리안되는데 늬것들 테러한번 당해서 가족들 죽어봐야 정신차릴래,이슬람,96902,True,[60],[82],[['group']],[['집단-종교-이슬람교']],[38],[40],hateful
kold-v1_15283,youtube,2021-08-17,"중국동포가 한국에서 받는 혜택이 40가지씩이나? ,,,이게 사실일까?",40가지뿐이에요?왜 그것밖에 안되죠 저는 400가지 혜택 받고 있는데 🤣 답이 없구나 ㅋㅋㅋ 한국이 왜 못 크는제 알겠다 ㅜ,True,group,race-others,답이 없구나 ㅋㅋㅋ 한국이 왜 못 크는제 알겠다 ㅜ,,132136,True,[0],[68],[['group']],"[['집단-민족, 인종, 국가-그 외']]",[],[],hateful
kold-v1_15333,naver_news,2021-08-20,"“한국 정부, 아프간 현지 조력자 등 난민 보호책 마련해야”",아프간 난민 수용 반대합니다. 시민단체 꺼져라,True,group,others-others,시민단체 꺼져라,시민단체,40,True,[17],[24],[['group']],[['집단-정치-그 외']],[17],[20],hateful
kold-v1_23581,naver_news,2021-09-26,"“올해 우울증 환자, ‘20대 중후반 여성’ 최다”",우울증 많다는 기사내용 가지고도 남자들 달려와 여자 욕하는 댓글다는 수준보면 딱 이유 나옴,True,group,gender-male,달려와 여자 욕하는 댓글다는 수준보면 딱 이유 나옴,남자들,58971,True,[22],[41],[['group']],[['집단-성 정체성-남성']],[18],[20],hateful
kold-v1_07014,youtube,2021-08-23,저는 여성 혐오자입니다,어우 얘기 듣는 내가 존나 속이 답답해지네 한국 페미는 걸어야 돼,True,group,others-feminist,존나 속이 답답해지네,,182198,True,"[32, 12]","[31, 13]",[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_09673,naver_news,2021-07-15,"""물 한모금에 성관계 강요""…리비아 난민 수용소 참상 폭로",더듬어 추행당 같은 파렴치,True,group,politics-progressive,더듬어 추행당 같은 파렴치,,166759,True,"[11, 4, 0]","[13, 6, 2]",[['group']],"[['집단-민족, 인종, 국가-그 외']]",[],[],hateful
kold-v1_02470,youtube,2021-08-17,공감은 되나 민감한 '동성 부부의 아이 입양' 비정상회담 120회,정말 미처가는구나,True,group,gender-LGBTQ+,정말 미처가는구나,,110040,True,[0],[8],[['group']],[['집단-성적 지향-동성애자']],[],[],hateful
kold-v1_01568,naver_news,2021-08-01,"野 대변인 ""안산, 남혐""... 與, ""젠더 갈등 조장"" 맹공",금메달리스트의 과거 글을 문제 삼아 소요사태를 일으킨 것들이 뻔뻔하다,True,group,politics-conservative,뻔뻔하다,,234523,True,[34],[37],[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_14032,naver_news,2021-06-08,페미니즘 모르면서 ‘안티페미’ 말하는 시사평론은 이제 그만,너도 페미구나,True,group,others-feminist,너도 페미구나,페미,39791,True,[0],[6],[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_37704,naver_news,2021-04-15,‘면접 성차별’ 회사 사장에게 〈82년생 김지영〉을 보내다,모자란 논리로 모자란 사람을 뽑으려고 하는 것만 봐도 얼마나 인사를 날로 하는 기업인지 알 수 있음. 이런 기업들의 인사담당자들은 본인들이 사람을 꿰뚫어본다고 생각하겠지?ㅋㅋ,True,group,others-others,"모자란 논리로 모자란 사람을 뽑으려고 하는 것만 봐도 얼마나 인사를 날로 하는 기업인지 알 수 있음., 이런 기업들의 인사담당자들은 본인들이 사람을 꿰뚫어본다고 생각하겠지?ㅋㅋ",,211145,True,"[57, 0]","[96, 55]",[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_08022,naver_news,2022-03-24,"합신총회, 강경민 목사 면직 처분 무효 판결…""절차상 하자""",딱 꼴보수 수준,True,group,politics-conservative,꼴보수,,184263,True,[0],[7],[['group']],[['집단-정치-보수']],[],[],hateful
kold-v1_11937,naver_news,2021-07-31,[사설] ‘안산 젠더 갈등’ 배경에 깔린 청년들의 미래 좌절에 주목해야,외신이 지적한 것 처럼 페미니즘이란 단어가 한국에서 여성을 상대로 소위  불온한 사상 을 가졌는지 아닌지 검열하는 수단이 되어버렸는데 거기에 이유와 서사를 불어넣는게 맞는 방향일까요? 혐오와 차별에는 그 어떤 타당성도 부여할 수 없습니다.,True,group,others-feminist,,,190360,True,[],[],[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_23175,naver_news,2021-08-17,"성일종 ""이준석이 갑질? 安 요구 다 들어주라 했었다""[한판승부]",탄핵당이 반성도 혁신도 없으면서 제1야당 갑질만 ~,True,group,politics-conservative,탄핵당이 반성도 혁신도 없으면서 제1야당 갑질만 ~,,166142,True,[0],[27],[['group']],[['집단-정치-보수']],[],[],hateful
kold-v1_09570,youtube,2021-07-22,"멈춰선 동남아 대도시들, 교민들 목숨건 사투 / KBS 2021.07.25.",후진국은 뭘해도 개판이네..,True,group,race-southeast_asian,후진국은 뭘해도 개판이네..,,171621,True,[0],[14],[['group']],"[['집단-민족, 인종, 국가-동남아시아']]",[],[],hateful
kold-v1_10545,naver_news,2021-05-31,[젠더의학⑦] 산부인과 진료가 불쾌한 여성들… 왜?,남자의사 없애라 남자가 애도 안낳은것들이 불쾌하기 그지없다,True,group,gender-male,남자의사 없애라 남자가 애도 안낳은것들이 불쾌하기 그지없다,남자의사,171066,True,[13],[31],[['group']],"[['집단-성 정체성-남성', '집단-기타-사회 경제적 조건']]",[0],[3],hateful
kold-v1_21755,youtube,2021-05-26,2019 서울퀴어문화축제 다녀왔습니다 #게이 #성소수자 #동성애 #레즈비언 #트랜스젠더 현장취재 20주년 인터뷰,기관총 마렵네,True,group,gender-LGBTQ+,기관총 마렵네,,189595,True,[0],[6],[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_14209,naver_news,2021-07-29,‘숏컷’도 ‘페미’도 낙인이 될 수 없다[젠더하기+],숏컷했다고 페미면 한국남자 99퍼는 페미겟네 ;;,True,group,gender-male,숏컷했다고 페미면 한국남자 99퍼는 페미겟네,한국남자,178395,True,[0],[23],[['group']],[['집단-성 정체성-페미니스트']],[20],[21],hateful
kold-v1_39947,naver_news,2021-08-23,"재한 아프간인들 ""한국에 협력했던 가족들 구출해달라""",협력은 지ral 지들 돈벌러온거면서 토악질나는것들,True,group,race-others,"지ral 지들, 토악질나는것들",,146895,True,[4],[26],[['group']],"[['집단-민족, 인종, 국가-그 외']]",[],[],hateful
kold-v1_16643,youtube,2021-07-22,"#4 위생상태 실화!? 인도여행시 길거리음식은 피해야하는 이유, 알고보니 재료가..겐지스강 물?",대한민국에   태어난걸 감사하게 생각해라 박정희 이전에 우리나라도 저런 시절이 있었다,True,group,race-indian,대한민국에   태어난걸 감사하게 생각해라 박정희 이전에 우리나라도 저런 시절이 있었다,,197003,True,[0],[46],[['group']],"[['집단-민족, 인종, 국가-인도인']]",[],[],hateful
kold-v1_23886,naver_news,2021-04-01,"[사유리가 던진 질문 '출산의 권리'] 이재명 ""사유리야말로 슈퍼맨...그의 육아기가 보고 싶다""",개신교회는 연애질만하고 애도 안낳쟎어,True,group,religion-christian,연애질만하고 애도 안낳쟎어,개신교회,6952,True,[6],[19],[['group']],[['집단-종교-기독교']],[0],[3],hateful
kold-v1_13958,youtube,2021-07-22,[드랍더이슈] 트랜스젠더   를 쫓아낸 페미니스트? 숙대서 트랜스젠더가 쫓겨난 진짜 이유 (feat. 타이미) / YTN,평상시엔 성소주자라면 개발악을 떨 한남들이 여대하나 까기위해 트젠옹호를 하고 앉았다 개웃갸 얘네 하는짓이 진짜 세상 젤웃김,True,group,gender-male,"평상시엔 성소주자라면 개발악을 떨 한남들, 여대하나 까기위해 트젠옹호를 하고 앉았다 개웃갸 얘네 하는짓이 진짜 세상 젤웃김",한남들,140691,True,[0],[67],[['group']],[['집단-성 정체성-남성']],[19],[21],hateful
